laul_id,zanr_id,jrk,originaal
eys1010050349,26,1,rl/ul/mngl
eys1010590459,19,1,ul/Mngl
eys1010640470,22,1,Ul
eys1010640471,22,1,Ul
eys1011040546,26,1,rl/ul/mngl
eys1011220575,26,1,rl/ul/mngl
eys1011460601,26,1,rl/ul/mngl
eys1014460032,22,1,Ul
eys1016150177,22,1,Ul
eys1016230188,22,1,Ul
eys1016730248,19,1,ul/Mngl
eys1017440320,22,1,Ul
eys1017460324,20,1,Rl/ul
eys1017520336,22,1,Ul
eys1018570020,22,1,Ul
eys1018760046,20,1,Rl/ul
eys1019830208,19,1,ul/Mngl
eys1019840210,26,1,rl/ul/mngl
eys1020120246,19,1,ul/Mngl
eys1020160254,19,1,ul/Mngl
eys1020170255,19,1,ul/Mngl
eys1020470302,19,1,ul/Mngl
eys1020480303,19,1,ul/Mngl
eys1020500304,19,1,ul/Mngl
eys1020690333,19,1,ul/Mngl
eys1020770350,22,1,Ul
eys1020770351,22,1,Ul
eys1020820361,22,1,Ul
eys1021080398,22,1,Ul
eys1021250424,19,1,ul/Mngl
eys1021860019,22,1,Ul
eys1021870020,22,1,Ul
eys1022320001,22,1,Ul
eys1022540040,19,1,ul/Mngl
eys1023580187,22,1,Ul
eys1023620191,20,1,Rl/ul
eys1023650194,15,1,nlj
eys1023710201,22,1,Ul
eys1023720203,22,1,Ul
eys1023730204,22,1,Ul
eys1024180006,22,1,Ul
eys1024210009,22,1,Ul
eys1024220000,2,1,andm
eys1024590041,19,1,ul/Mngl
eys1024650055,22,1,Ul
eys1024720062,22,1,Ul
eys1026090093,22,1,Ul
eys1026100094,22,1,Ul
eys1026140105,19,1,ul/Mngl
eys1026420169,19,1,ul/Mngl
eys1026440173,26,1,rl/ul/mngl
eys1026450174,19,1,ul/Mngl
eys1026520188,19,1,ul/Mngl
eys1026720225,15,1,nlj
eys1026970269,19,1,ul/Mngl
eys1027550000,2,1,andm
eys1028510012,22,1,Ul
eys1028510013,22,1,Ul
eys1028520015,22,1,Ul
eys1028540021,22,1,Ul
eys1028600048,22,1,Ul
eys1028810012,22,1,Ul
eys1028810013,22,1,Ul
eys1028820015,22,1,Ul
eys1028860021,22,1,Ul
eys1028960054,22,1,Ul
eys1029060085,20,1,Rl/ul
eys1029130100,20,1,Rl/ul
eys1102960107,19,1,ul/Mngl
eys1103090121,22,1,Ul
eys1103530017,22,1,Ul
eys1103650027,22,1,Ul
eys1103660029,19,1,ul/Mngl
eys1104940098,22,1,Ul
eys1104970115,22,1,Ul
eys1105080169,22,1,Ul
eys1105500015,22,1,Ul
eys1105620031,22,1,Ul
eys1105690039,22,1,Ul
eys1105740044,20,1,Rl/ul
eys1105870061,22,1,Ul
eys1105910070,22,1,Ul
eys1105950076,22,1,Ul
eys1106110096,22,1,Ul
eys1106120097,22,1,Ul
eys1106130098,22,1,Ul
eys1106130099,22,1,Ul
eys1106180112,22,1,Ul
eys1106190116,22,1,Ul
eys1106220120,22,1,Ul
eys1106390147,22,1,Ul
eys1106390150,22,1,Ul
eys1106510166,22,1,Ul
eys1106540169,22,1,Ul
eys1106560176,22,1,Ul
eys1106610181,22,1,Ul
eys1106780209,22,1,Ul
eys1107020253,22,1,Ul
eys1107030254,22,1,Ul
eys1107070259,19,1,ul/Mngl
eys1107080260,19,1,ul/Mngl
eys1107080261,19,1,ul/Mngl
eys1107170274,19,1,ul/Mngl
eys1107170275,19,1,ul/Mngl
eys1107170276,19,1,ul/Mngl
eys1107240287,19,1,ul/Mngl
eys1107250289,22,1,Ul
eys1107260290,22,1,Ul
eys1107270291,19,1,ul/Mngl
eys1107270292,19,1,ul/Mngl
eys1107290295,19,1,ul/Mngl
eys1107310297,22,1,Ul
eys1107380303,19,1,ul/Mngl
eys1107390308,19,1,ul/Mngl
eys1107400310,22,1,Ul
eys1107540328,22,1,Ul
eys1107630342,22,1,Ul
eys1107640344,22,1,Ul
eys1108030010,22,1,Ul
eys1108200010,22,1,Ul
eys1108370040,19,1,ul/Mngl
eys1108470063,19,1,ul/Mngl
eys1108540073,22,1,Ul
eys1108550078,22,1,Ul
eys1108870061,22,1,Ul
eys1108990002,22,1,Ul
eys1109110015,22,1,Ul
eys1109130018,20,1,Rl/ul
eys1109250029,22,1,Ul
eys1109280034,22,1,Ul
eys1109300039,22,1,Ul
eys1109410058,22,1,Ul
eys1109460065,22,1,Ul
eys1109530070,19,1,ul/Mngl
eys1109720082,20,1,Rl/ul
eys1110230045,22,1,Ul
eys1110300052,22,1,Ul
eys1110370080,19,1,Rmngl
eys1110910027,22,1,Ul
eys1110960001,22,1,Ul
eys1111250054,22,1,Ul
eys1111250055,22,1,Ul
eys1111920005,22,1,Ul
eys1111980012,22,1,Ul
eys1111980013,19,1,ul/Mngl
eys1112500099,20,1,
eys1112530103,19,1,ul/Mngl
eys111253104a,19,1,ul/Mngl
eys111254104b,19,1,ul/Mngl
eys1112680137,19,1,ul/Mngl
eys1200070007,22,1,Ul
eys1200120014,19,1,ul/Mngl
eys1200130015,19,1,ul/Mngl
eys1202000000,22,1,Ul
eys1202200002,19,1,ul/Mngl
eys1202220004,22,1,Ul
eys1202220005,22,1,Ul
eys1202240006,22,1,Ul
eys1202240007,22,1,Ul
eys1203130009,22,1,Ul
eys1207610035,19,1,ul/Mngl
eys1207910044,22,1,Ul
eys1208230051,19,1,ul/Mngl
eys1208270053,22,1,Ul
eys1208450058,22,1,Ul
eys1209590080,22,1,Ul
eys1209910090,20,1,Rl/ul
eys1209990091,22,1,Ul
eys1210730112,22,1,Ul
eys1210770115,19,1,ul/Mngl
eys1210790116,22,1,Ul
eys1210970122,22,1,Ul
eys1211330125,22,1,Ul
eys1211350126,22,1,Ul
eys1212470025,19,1,ul/Mngl
eys1214610049,26,1,Tl
eys1214930073,22,1,Ul
h10100190006,20,1,Rl/ul
h10100340000,20,1,Rl/ul
h10100370002,22,1,Ul
h10100380007,22,1,Ul
h10100420008,20,1,Rl/ul
h10100420009,20,1,Rl/ul
h10100420010,9,1,
h10101160004,9,1,rl/ul/tl
h10102170066,20,1,Rl/ul
h10102190071,20,1,
h10102360109,22,1,Ul
h10103180000,7,1,kiri
h10103210002,22,1,Ul
h10103220003,22,1,Ul
h10103220005,20,1,Rl/ul
h10103230006,20,1,Rl/ul
h10103240015,20,1,Rl/ul
h10103250016,22,1,Ul
h10103260020,20,1,Rl/ul
h10103260023,22,1,Ul
h10103290034,22,1,Ul
h10103300039,20,1,Rl/ul
h10103960000,22,1,Ul
h10104230000,20,1,Rl/ul
h10104580003,22,1,Ul
h10104580004,20,1,Rl/ul
h10104590005,20,1,Rl/ul
h10104600006,22,1,Ul
h10104600007,20,1,Rl/ul
h10105440003,20,1,Rl/ul
h10105460009,20,1,Rl/ul
h10105490009,20,1,Rl/ul
h10105750001,22,1,Ul
h10105760002,20,1,Rl/ul
h10105770003,20,1,Rl/ul
h10105780004,22,1,Ul
h10105780005,22,1,Ul
h10105790006,22,1,Ul
h10105790007,26,1,rl/ul/mngl
h10105800008,22,1,Ul
h10105800009,22,1,Ul
h10105810010,22,1,Ul
h10105810011,22,1,Ul
h10105810012,22,1,Ul
h10105820013,22,1,Ul
h10105820014,22,1,Ul
h10105920000,22,1,Ul
h10105930000,7,1,kiri
h10106060001,9,1,rl/ul/tl
h10106060002,9,1,rl/ul/tl
h10106060003,9,1,rl/ul/tl
h10106060004,9,1,rl/ul/tl
h10106060005,9,1,rl/ul/tl
h10106060006,9,1,rl/ul/tl
h10106090001,22,1,Ul
h10106090002,22,1,Ul
h10106100004,22,1,Ul
h10106100005,20,1,Rl/ul
h10106100006,20,1,Rl/ul
h10106110001,22,1,Ul
h10106110002,20,1,Rl/ul
h10106110003,20,1,Rl/ul
h10106110005,22,1,Ul
h10106110006,22,1,Ul
h10106110007,22,1,Ul
h10106130008,20,1,Rl/ul
h10200380011,20,1,Rl/ul
h10200380012,22,1,Ul
h10200420000,7,1,kiri
h10200570001,20,1,Rl/ul
h10200670015,20,1,Rl/ul
h10200820000,7,1,kiri
h10200840005,22,1,Ul
h10200850002,20,1,Rl/ul
h10200890017,22,1,Ul
h10200890019,22,1,Ul
h10200910024,20,1,Rl/ul
h10201130000,7,1,kiri
h10201300009,7,1,kiri
h10201340000,7,1,kiri
h10201850001,8,1,ns/rl/uk
h10201850001,27,2,ns/rl/uk
h10201860002,8,1,ns/rl/uk
h10201860002,27,2,ns/rl/uk
h10201860003,8,1,ns/rl/uk
h10201860003,27,2,ns/rl/uk
h10201870004,8,1,ns/rl/uk
h10201870004,27,2,ns/rl/uk
h10201880005,8,1,ns/rl/uk
h10201880005,27,2,ns/rl/uk
h10201880006,8,1,ns/rl/uk
h10201880006,27,2,ns/rl/uk
h10202010000,7,1,kiri/ul
h10202010000,22,2,kiri/ul
h10202260061,20,1,Rl/ul
h10202530000,7,1,kiri
h10202570001,22,1,Ul
h10202590013,22,1,Ul
h10202600019,20,1,Rl/ul
h10202870019,20,1,Rl/ul
h10202920032,20,1,Rl/ul
h10202980010,20,1,Rl/ul
h10203110049,20,1,Rl/ul
h10203830000,7,1,
h10204010000,7,1,
h10204260018,9,1,
h10204460003,21,1,
h10204520006,20,1,Rl/ul
h10204520009,9,1,rl/ul/tl
h10204530010,21,1,
h10204530011,20,1,Rl/ul
h10204530012,22,1,Ul
h10204540013,20,1,Rl/ul
h10204630001,22,1,Ul
h10204640002,22,1,Ul
h10204640003,22,1,Ul
h10204650004,22,1,Ul
h10204680005,22,1,Ul
h10204680006,22,1,Ul
h10206070000,22,1,Ul
h10206110006,8,1,Uk/rl
h10206110006,27,2,Uk/rl
h10206140000,7,1,kiri
h10206630000,7,1,kiri
h10206630002,8,1,rl/uk
h10206630002,27,2,rl/uk
h10206640006,8,1,ns/rl/uk
h10206640006,27,2,ns/rl/uk
h10206650000,5,1,rl/j
h10206650000,27,2,rl/j
h10206670000,7,1,kiri
h10206680001,22,1,Ul
h10206690002,22,1,Ul
h10206700003,22,1,Ul
h10300330011,20,1,Rl/ul
h10300370018,22,1,Ul
h10300380020,22,1,Ul
h10300400027,20,1,Rl/ul
h10300540001,22,1,Ul
h10300540002,22,1,Ul
h10300580004,22,1,Ul
h10300590009,22,1,Ul
h10300680002,20,1,Rl/ul
h10300750000,7,1,kiri
h10300870003,9,1,rl/ul/tl
h10300870004,9,1,rl/ul/tl
h10300880007,22,1,Ul
h10301120005,22,1,Ul
h10301360004,20,1,Rl/ul
h10301690004,22,1,Ul
h10304180002,5,1,rl/j
h10304180002,27,2,rl/j
h10305260005,20,1,Rl/ul
h10305260006,22,1,Ul
h10305270003,20,1,Rl/ul
h10305270004,22,1,Ul
h10305270008,20,1,Rl/ul
h10305300017,22,1,Ul
h10305320012,20,1,Rl/ul
h10305350003,9,1,rl/ul/tl
h10305360006,9,1,rl/ul/tl
h10305380008,26,1,rl/mj
h10306270000,7,1,kiri
h10400180001,22,1,Ul
h10400380000,7,1,kiri
h10400620006,20,1,Rl/ul
h10400620007,22,1,Ul
h10400630008,22,1,Ul
h10400640000,22,1,Ul
h10400650001,20,1,Rl/ul
h10400650002,20,1,Rl/ul
h10400660005,20,1,Rl/ul
h10400670008,20,1,Rl/ul
h10400750035,22,1,Ul
h10400770046,22,1,Ul
h10400800058,22,1,Ul
h10400820064,22,1,Ul
h10400830069,20,1,Rl/ul
h10401360018,20,1,Rl/ul
h10401370019,22,1,Ul
h10401370020,22,1,Ul
h10401430003,20,1,Rl/ul
h10401440004,20,1,Rl/ul
h10401440007,22,1,Ul
h10401460018,20,1,Rl/ul
h10401460019,20,1,Rl/ul
h10401470022,20,1,Rl/ul
h10401510003,20,1,Rl/ul
h10401620000,2,1,andm rl
h10401620055,9,1,rl/ul/tl
h10401620056,9,1,rl/ul/tl
h10401620057,9,1,rl/ul/tl
h10401620058,9,1,rl/ul/tl
h10401620059,9,1,rl/ul/tl
h10401620060,9,1,rl/ul/tl
h10401620061,9,1,rl/ul/tl
h10401620062,9,1,rl/ul/tl
h10401620063,9,1,rl/ul/tl
h10401690025,20,1,Rl/ul
h10401710030,9,1,rl/ul/tl
h10401710033,20,1,Rl/ul
h10401710038,9,1,rl/ul/tl
h10401710040,9,1,rl/ul/tl
h1040172044a,26,1,rl/?
h10401750003,22,1,Ul
h10401750004,9,1,rl/ul/tl
h10401770011,20,1,Rl/ul
h10401780015,20,1,Rl/ul
h10401790018,22,1,Ul
h10401790020,22,1,Ul
h10401870008,9,1,rl/ul/tl
h10401870010,22,1,Ul
h10401870011,22,1,Ul
h10401870012,22,1,Ul
h10401880015,9,1,
h10401880016,9,1,rl/ul/tl
h10401880017,9,1,rl/ul/tl
h10401890019,22,1,Ul
h10401890020,22,1,Ul
h10401900025,22,1,Ul
h10401910026,22,1,Ul
h10401910028,22,1,Ul
h10401910032,22,1,Ul
h10401930041,20,1,Rl/ul
h10401940045,20,1,Rl/ul
h10401940046,20,1,Rl/ul
h10401950050,22,1,Ul
h10401970056,9,1,rl/ul/tl
h10401970057,20,1,Rl/ul
h10401980061,20,1,Rl/ul
h10401990063,9,1,rl/ul/tl
h10401990064,9,1,rl/ul/tl
h10402000067,22,1,Ul
h10402000069,20,1,Rl/ul
h10402000070,22,1,Ul
h10402010071,20,1,Rl/ul
h10402030078,7,1,kiri
h10402030079,20,1,Rl/ul
h10402040080,20,1,Rl/ul
h10402050082,9,1,rl/ul/tl
h10402090088,22,1,Ul
h10402100090,20,1,Rl/ul
h10402110003,20,1,Rl/ul
h10402130005,9,1,rl/ul/tl
h10402130006,9,1,rl/ul/tl
h10402130007,22,1,Ul
h10402130008,22,1,Ul
h10402160009,20,1,Rl/ul
h10402160010,20,1,Rl/ul
h10402160011,20,1,Rl/ul
h10402170004,26,1,rl/ul/mngl
h10402190013,9,1,rl/ul/tl
h10402190014,9,1,rl/ul/tl
h10402190015,9,1,rl/ul/tl
h10402490001,22,1,Ul
h10402530003,22,1,Ul
h10402540006,9,1,rl/ul/tl
h10402580012,20,1,Rl/ul
h10402580013,22,1,Ul
h10402610002,20,1,Rl/ul
h10402890001,22,1,Ul
h10402890002,22,1,Ul
h10402890003,22,1,Ul
h10402900004,22,1,Ul
h10402900005,20,1,Rl/ul
h10402900006,22,1,Ul
h10402910007,20,1,Rl/ul
h10402930004,22,1,Ul
h10402930005,22,1,Ul
h10402930006,20,1,Rl/ul
h10402940008,9,1,rl/ul/tl
h10402940009,9,1,tl/kk
h10403210007,22,1,Ul
h10403210008,22,1,Ul
h10403220009,22,1,Ul
h1040351022a,22,1,Ul
h10403800007,22,1,Ul
h10403800008,22,1,Ul
h10404750002,22,1,
h10404770000,22,1,Ul
h10404790000,22,1,Ul
h10404810000,22,1,Ul
h10404820000,22,1,Ul
h10404870000,22,1,Ul
h10404900000,22,1,Ul
h10405000000,22,1,Ul
h10405020000,22,1,Ul
h10405030000,22,1,Ul
h10405040000,22,1,Ul
h10405050007,8,1,rl/ul/uk pulm
h10405050007,20,2,rl/ul/uk pulm
h10405070000,22,1,Ul
h10405080000,22,1,Ul
h10405120000,22,1,Ul
h10405140000,22,1,Ul
h10405170000,22,1,Ul
h10405210000,22,1,Ul
h10405220002,22,1,Ul
h10405270000,22,1,Ul
h10405280000,22,1,Ul
h10405300000,22,1,Ul
h10405310003,8,1,uk pulm/ul
h10405310003,27,2,uk pulm/ul
h10405310004,8,1,uk pulm/ul
h10405310004,27,2,uk pulm/ul
h10405320005,8,1,uk pulm/ul
h10405320005,27,2,uk pulm/ul
h10405360006,8,1,uk pulm/ul
h10405360006,27,2,uk pulm/ul
h1040537000a,22,1,Ul
h1040537000b,22,1,Ul
h10405380001,8,1,uk pulm/rl
h10405380001,27,2,uk pulm/rl
h10405390002,8,1,uk pulm/rl
h10405390002,27,2,uk pulm/rl
h10405400003,8,1,uk pulm/rl/ul
h10405400003,27,2,uk pulm/rl/ul
h10405400004,8,1,uk pulm/rl
h10405400004,27,2,uk pulm/rl
h10405400005,8,1,uk pulm/rl/ul
h10405400005,27,2,uk pulm/rl/ul
h10405400006,8,1,uk pulm/rl/ul
h10405400006,27,2,uk pulm/rl/ul
h10405410007,8,1,uk pulm/rl
h10405410007,27,2,uk pulm/rl
h10405420008,8,1,uk pulm/rl
h10405420008,27,2,uk pulm/rl
h10405430009,8,1,uk pulm/rl/ul
h10405430009,27,2,uk pulm/rl/ul
h10405480000,20,1,
h10405690000,20,1,Rl/ul
h1040574000a,20,1,Rl/ul
h1040574000b,22,1,Ul
h1040575000a,22,1,Ul
h10405770001,22,1,Ul
h10405770002,22,1,Ul
h10405770003,22,1,Ul
h10405780004,22,1,Ul
h10405780005,22,1,Ul
h10405780006,22,1,Ul
h10405780007,22,1,Ul
h10405790008,22,1,
h10405790009,22,1,Ul
h10405790010,22,1,Ul
h10405790011,22,1,Ul
h10405790012,22,1,Ul
h10405800013,22,1,Ul
h10405800014,22,1,Ul
h10405810001,9,1,rl/ul/tl
h10405810005,9,1,rl/ul/tl
h10405820006,9,1,rl/ul/tl
h10405820007,22,1,Ul
h10405870001,8,1,uk pulm/rl
h10405870001,27,2,uk pulm/rl
h10405890003,8,1,uk pulm/rl
h10405890003,27,2,uk pulm/rl
h10405890004,8,1,uk pulm/rl
h10405890004,27,2,uk pulm/rl
h10405890005,8,1,uk pulm/rl
h10405890005,27,2,uk pulm/rl
h10405890006,8,1,uk pulm/rl
h10405890006,27,2,uk pulm/rl
h10405890007,8,1,uk pulm/rl
h10405890007,27,2,uk pulm/rl
h10406050000,7,1,kiri
h10406090002,20,1,Rl/ul
h10406100007,20,1,Rl/ul
h10406110011,20,1,Rl/ul
h10406110012,20,1,Rl/ul
h10406130018,20,1,Rl/ul
h10406130019,20,1,Rl/ul
h10406160028,20,1,Rl/ul
h10406160029,22,1,Ul
h10406170031,20,1,Rl/ul
h10406170032,20,1,Rl/ul
h10406170034,20,1,Rl/ul
h10406200000,7,1,kiri
h10406450010,20,1,Rl/ul
h10406460000,7,1,kiri
h10406590012,20,1,Rl/ul
h10407090009,20,1,
h10407100010,20,2,
h10407100010,22,3,
h10407100010,27,1,
h10407410000,7,1,kiri
h10407420000,7,1,kiri
h10407420005,20,1,Rl/ul
h10407710005,22,1,Ul
h10407720004,22,1,Ul
h10408010000,22,1,Ul
h10408010001,22,1,Ul
h10408010004,20,1,Rl/ul
h10408010005,22,1,Ul
h10408020007,22,1,Ul
h10408020008,20,1,Rl/ul
h10500970001,9,1,
h10501260006,20,1,Rl/ul
h10501270009,22,1,Ul
h10501280011,20,1,Rl/ul
h10501440004,20,1,Rl/ul
h10501440005,20,1,Rl/ul
h10501440006,22,1,Ul
h1050184000d,10,1,rl/lh
h10502560009,20,1,Rl/ul
h10502580012,22,1,Ul
h10502590013,22,1,Ul
h10502730019,22,1,Ul
h10503620001,20,1,Rl/ul
h10503620002,20,1,Rl/ul
h10503880001,20,1,Rl/ul
h10504170001,20,1,Rl/ul
h10504170002,20,1,Rl/ul
h10504170003,20,1,Rl/ul
h10504180004,20,1,Rl/ul
h10504190005,20,1,Rl/ul
h10504190006,20,1,Rl/ul
h10504200007,20,1,Rl/ul
h10504200008,20,1,Rl/ul
h10504210009,20,1,Rl/ul
h10504270004,20,1,Rl/ul
h10504280005,20,1,Rl/ul
h10504280006,20,1,Rl/ul
h10504280007,9,1,rl/ul/tl
h10504390001,20,1,Rl/ul
h10504390002,20,1,Rl/ul
h10504400003,20,1,Rl/ul
h10504400004,20,1,Rl/ul
h10504460000,20,1,Rl/ul
h10504460001,20,1,Rl/ul
h10504680001,22,1,Ul
h10504700000,20,1,Rl/ul
h10504720003,20,1,Rl/ul
h10505000006,20,1,Rl/ul
h10505040000,22,1,Ul
h10505150001,8,1,rl/uk kal
h10505150001,27,2,rl/uk kal
h10505160004,20,1,Rl/ul
h10505270006,9,1,rl/ul/tl
h10505380000,7,1,kiri
h10505450002,9,1,rl/ul/tl
h10505460005,20,1,Rl/ul
h10505460006,20,1,Rl/ul
h10505560001,26,1,rl/ul/mngl
h10505560002,26,1,rl/ul/mngl
h10505560003,26,1,rl/ul/mngl
h10505730001,10,1,
h10505730002,10,1,rl/lh
h10505750000,20,1,Rl/ul
h10506960000,22,1,Ul
h10507190002,22,1,Ul
h10507210003,22,1,Ul
h10600420008,22,1,Ul
h10600610000,7,1,kiri
h10600940000,7,1,kiri
h10602120000,2,1,andm
h10602600002,20,1,Rl/ul
h10602600003,20,1,Rl/ul
h10603800000,7,1,kiri
h10604820000,7,1,kiri
h10607070000,7,1,kiri
h10607610017,5,1,j/rl
h10607610017,27,2,j/rl
h10607820000,7,1,kiri
h10608270000,7,1,kiri
h10608630001,22,1,Ul
h10608630002,22,1,Ul
h10608640003,22,1,Ul
h10700450035,20,1,rl/ul?
h10700580055,20,1,Rl/ul
h10700610062,20,1,Rl/ul
h10700650068,20,1,rl/ul?
h10700700072,22,1,Ul
h10700740079,20,1,Rl/ul
h10700960003,22,1,Ul?
h10701030005,20,1,Rl/ul
h10701040007,22,1,Ul
h10701040010,20,1,Rl/ul
h10701060017,22,1,Ul
h10701060019,20,1,
h10701070025,20,1,Rl/ul
h10701090033,20,1,Rl/ul
h10701110044,20,1,Rl/ul
h10701110045,20,1,Rl/ul
h10701120048,22,1,Ul
h10701120050,20,1,Rl/ul
h10701130056,20,1,Rl/ul
h10701470003,9,1,rl/ul/tl
h10701470004,9,1,rl/ul/tl
h10701490011,9,1,rl/ul/tl
h10701630003,8,1,Uk/rl
h10701630003,27,2,Uk/rl
h10701840000,7,1,kiri
h10702000000,20,1,Rl/ul
h10702710036,20,1,Rl/ul
h10703500000,7,1,kiri
h10703880005,22,1,Ul
h10705100001,8,1,Uk/rl
h10705100001,27,2,Uk/rl
h10705180016,20,1,Rl/ul
h10705320000,8,1,Uk/rl
h10705320000,27,2,Uk/rl
h10706180005,22,1,Ul
h10706190006,22,1,Ul
h10706560015,8,1,Uk/rl
h10706560015,27,2,Uk/rl
h10707140000,22,1,Ul
h10707160000,22,1,Ul
h10707230020,5,1,j/rl
h10707230020,27,2,j/rl
h10707280000,2,1,andm rl
h10707400002,22,1,Ul
h10707400003,22,1,Ul
h10707410004,22,1,Ul
h10707420005,22,1,Ul
h10707420006,22,1,Ul
h10707420007,22,1,Ul
h10707430008,22,1,Ul
h10707440010,8,1,Uk/rl
h10707440010,27,2,Uk/rl
h10707450000,22,1,Ul
h10707450014,22,1,Ul
h10707460012,22,1,Ul
h10707460013,22,1,Ul
h10801180005,13,1,
h10801180005,27,2,
h10802140006,12,1,mj/rl/ul
h10802140006,22,2,mj/rl/ul
h10803340010,8,1,Uk/rl
h10803340010,27,2,Uk/rl
h10804560007,12,1,
h10805880003,22,1,Ul
h10805890008,22,1,Ul
h10805890009,22,1,Ul
h10805890010,22,1,Ul
h10805890011,22,1,Ul
h10805890012,22,1,Ul
h10805890013,22,1,Ul
h10805890014,22,1,Ul
h10805900015,22,1,Ul
h10805900017,22,1,Ul
h10805900018,22,1,Ul
h10805900019,22,1,Ul
h10805900020,22,1,Ul
h10805900022,22,1,Ul
h10805900023,22,1,Ul
h10805920030,22,1,Ul
h10805930018,22,1,Ul
h10805930033,22,1,Ul
h10805940034,22,1,Ul
h10900010001,20,1,Rl/ul
h10900430014,8,1,
h10900430014,27,2,
h10900500000,7,1,kiri
h10900770056,10,1,rl/lh
h10900960069,9,1,rl/ul/tl
h10900980076,21,1,
h10904250041,10,1,rl/lh
h10904250042,10,1,rl/lh
h10905160074,22,1,Ul
h10905160075,22,1,Ul
h10905170076,22,1,Ul
h10905170077,22,1,Ul
h10906180095,22,1,Ul
h10906210098,22,1,Ul
h10907630149,5,1,j/rl
h10907630149,27,2,j/rl
h11000060022,22,1,Ul
h11000310035,8,1,Uk/rl
h11000310035,27,2,Uk/rl
h11000820006,9,1,rl/ul/tl
h11000840011,19,1,ul/Mngl
h11001930000,7,1,kiri
h11003360006,5,1,j/rl
h11003360006,27,2,j/rl
h11005300012,22,1,Ul
h11005420020,22,1,Ul
h11006300000,7,1,kiri
h11007510001,22,1,Ul
h20100160019,20,1,Rl/ul
h20100170000,2,1,andm rl
h20100240000,2,1,andm rl
h20100320037,22,1,Ul
h20100470000,2,1,andm ul
h20100470000,22,2,andm ul
h20100470060,22,1,
h20100470061,22,1,
h20100490062,20,1,
h20100760095,22,1,Ul
h20101130157,20,1,Rl/ul
h20101140000,2,1,andm rl
h20101180000,2,1,andm rl
h20101280177,22,1,Ul
h20101290178,9,1,rl/ul/tl
h20101290179,20,1,Rl/ul
h20101310000,2,1,andm rl
h20101310180,20,1,Rl/ul
h20101370000,2,1,andm rl
h20101560224,22,1,Ul
h20101880275,9,1,rl/ul/tl
h20102580379,9,1,rl/ul/tl
h20102950000,2,1,andm rl
h20103460500,22,1,Ul
h20104070566,20,1,
h20105610734,9,1,rl/ul/tl
h20106550848,9,1,
h20200090014,20,1,Rl/ul
h20200110000,2,1,andm rl
h20200570000,2,1,andm rl
h20200780000,2,1,andm rl
h20200880128,9,1,rl/ul/tl
h20201290216,22,1,Ul
h20201300220,20,1,Rl/ul
h20201430238,20,1,Rl/ul
h20201440000,2,1,andm rl
h20201620269,20,1,Rl/ul
h20201960304,8,1,rl/ns/uk
h20201960304,27,2,rl/ns/uk
h20202070311,20,1,Rl/ul
h20202180000,2,1,andm rl
h20203050434,20,1,Rl/ul
h20203620487,20,1,Rl/ul
h20203640488,20,1,Rl/ul
h20203680493,20,1,Rl/ul
h20203780500,20,1,Rl/ul
h20203800502,20,1,Rl/ul
h20204400581,20,1,
h20205010000,2,1,andm rl
h20205390693,20,1,Rl/ul
h20206210777,20,1,Rl/ul
h20206260000,2,1,andm rl
h20206370792,20,1,Rl/ul
h20206530811,20,1,Rl/ul
h20206600815,9,1,tl/rl
h20206610817,9,1,tl/rl
h20206690826,9,1,rl/ul/tl
h20304550000,2,1,andm
h2030578000a,2,1,andm rl
h20305780100,20,1,Rl/ul
h20305910000,22,1,ul kirj
h20305910105,22,1,ul kirj
h20305910106,22,1,ul kirj
h20305910107,22,1,ul kirj
h20305910108,22,1,ul kirj
h20305910109,22,1,ul kirj
h20305910110,22,1,ul kirj
h20305910111,22,1,ul kirj
h20305920112,22,1,ul kirj
h20305920113,22,1,ul kirj
h20305920114,22,1,ul kirj
h20305920115,22,1,ul kirj
h20305920116,22,1,ul kirj
h20305920117,22,1,ul kirj
h20305920118,22,1,ul kirj
h20305920119,22,1,ul kirj
h20305930120,22,1,ul kirj
h20306110165,9,1,rl/tl
h20306560284,20,1,Rl/ul
h20406910063,20,2,
h20406910063,22,3,
h20406910063,27,1,
h20501040085,9,1,rl/ul/tl
h20600040008,20,1,Rl/ul
h20600100015,20,1,Rl/ul
h20600150021,20,1,Rl/ul
h20600350000,2,1,andm rl
h20600380043,20,1,Rl/ul
h20600390046,9,1,tl/rl
h20600400049,20,1,Rl/ul
h20600430053,9,1,rl/tl/ul
h20600480000,2,1,andm rl
h20600510062,20,1,Rl/ul
h20600520063,20,1,Rl/ul
h20600580070,20,1,Rl/ul
h20600650078,20,1,Rl/ul
h20600650079,20,1,Rl/ul
h20600680084,20,1,Rl/ul
h20600710090,20,1,Rl/ul
h20600720095,20,1,Rl/ul
h20600730096,20,1,Rl/ul
h20600740098,22,1,Ul
h20600760101,20,1,Rl/ul
h20600870114,20,1,Rl/ul
h20600870115,9,1,rl/ul/tl
h20600890119,20,1,Rl/ul
h20600910123,9,1,tl/rl
h20600980130,20,1,
h20601030139,20,1,Rl/ul
h20601030140,20,1,Rl/ul
h20601040141,20,1,Rl/ul
h20601060143,20,1,Rl/ul
h20601070145,22,1,Ul
h20601100147,20,1,Rl/ul
h20601110148,20,1,Rl/ul
h20601140150,20,1,Rl/ul
h20601180155,20,1,Rl/ul
h20601240160,20,1,Rl/ul
h20601260162,9,1,tl/rl
